gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
stackelberg,True,3,7,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,8,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,9,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,10,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,4,1,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,2,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,3,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,4,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,5,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,6,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,7,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,8,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,9,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,4,10,1.232795000076294,5,0.37,1.0,0.1,0.63
stackelberg,True,5,1,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,2,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,3,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,4,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,5,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,6,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,7,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,8,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,9,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,5,10,1.4730708599090576,6,0.37,1.0,0.1,0.63
stackelberg,True,6,1,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,2,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,3,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,4,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,5,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,6,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,7,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,8,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,9,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,6,10,1.6477320194244385,7,0.37,1.0,0.1,0.63
stackelberg,True,7,1,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,2,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,3,1.9149479866027832,8,0.37,1.0,0.1,0.63
stackelberg,True,7,4,1.9149479866027832,8,0.37,1.0,0.1,0.63
